ID; NMOD: ADP 1; NMOD: AUX 1; NMOD: DET 1; NMOD: NOUN 1; ROOT: AUX 1; ROOT: AUX 2; ROOT: SCONJ 1; ROOT: VERB 1; ROOT: VERB 2; ROOT: VERB 3; ROOTnoun: ADJ 1; ROOTnoun: ADP 1; ROOTnoun: ADV 1; ROOTnoun: DET 1; ROOTnoun: NOUN 1; ROOTnoun: PART 1; ROOTnoun: PART 2; acl: VERB 1; advcl: ADV 1; advcl: NOUN 1; advcl: NOUN 2; advcl: PRON 1; advcl: VERB 1; advmod: ADV 1; advmod: PART 1; amod: ADJ 1; aux:pass: AUX 1; ccomp: NOUN 1; ccomp: NOUN 2; ccomp: PART 1; ccomp: PRON 1; ccomp: PRON 2; ccomp: VERB 1; ccomp: VERB 2; compound: NOUN 1; compound: PROPN 1; conj: ADV 1; conj: NOUN 1; conj: PRON 1; conj: VERB 1; cop: AUX 1; csubj: NOUN 1; csubj: VERB 1; det: DET 1; discourse: INTJ 1; expl: PRON 1; iobj: PRON 1; nsubj: NOUN 1; nsubj: PRON 1; nsubj:pass: DET 1; nsubj:pass: NOUN 1; obj: ADJ 1; obj: DET 1; obj: NOUN 1; obj: NOUN 2; obj: NUM 1; obj: PRON 1; obj: PROPN 1; obj: VERB 1; obl: ADJ 1; obl: ADP 1; obl: ADP 2; obl: ADV 1; obl: DET 1; obl: NOUN 1; obl: NOUN 2; obl: NOUN 3; obl: NUM 1; obl: PRON 1; obl: PROPN 1; obl: VERB 1; obl:npmod: NOUN 1; obl:tmod: ADJ 1; obl:tmod: DET 1; obl:tmod: NOUN 1; obl:tmod: NOUN 2; obl:tmod: NUM 1; obl:tmod: PROPN 1; parataxis: NOUN 1; parataxis: NOUN 2; parataxis: PRON 1; parataxis: PRON 2; parataxis: VERB 1
6627; 0; 0; 0; 0; can; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; credit; card; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
6677; 0; 0; 0; 0; would; 0; 0; like; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; visa; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
6684; 0; 0; 0; 0; would; 0; 0; like; pay; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; card; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
62; 0; 0; 0; 0; would; 0; 0; like; pay; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; visa; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
111; 0; 0; 0; 0; 0; 0; 0; want; leave; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; at; 0; 0; 0; oclock; 0; 0; two; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
389; 0; 0; 0; 0; 0; 0; 0; want; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; dollars; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
822; 0; 0; 0; 0; will; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; by; 0; 0; 0; mastercard; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
986; 0; 0; 0; 0; 0; 0; 0; want; leave; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; at; 0; 0; 0; oclock; am; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1228; 0; 0; 0; 0; 0; 0; 0; like; pay; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; by; 0; 0; 0; mastercard; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1233; 0; 0; 0; 0; can; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; euros; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1736; 0; 0; 0; 0; would; 0; 0; like; sit; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; in; 0; 0; the; tenth; row; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1949; 0; 0; 0; 0; would; 0; 0; buy; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; a; credit; card; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
2131; 0; 0; 0; 0; 0; 0; 0; want; sit; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; in; 0; 0; the; eighth; row; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
2145; 0; 0; 0; 0; can; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; visa; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
2327; 0; 0; 0; 0; can; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; euros; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
2370; 0; 0; 0; 0; can; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; euros; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
2602; 0; 0; 0; 0; would; 0; 0; like; go; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; on; 0; 0; 0; museum; 0; 0; 0; 0; saturday; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
2887; 0; 0; 0; 0; would; 0; 0; like; leave; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; on; 0; 0; 0; 0; 0; 0; 0; 0; thursday; 0; 0; 0; 0; evening; 0; 0; 0; 0; 0; 0; 0; 0
3144; 0; 0; 0; 0; 0; 0; 0; want; leave; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; at; 0; 0; 0; tomorrow; oclock; 0; twelve; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
4382; 0; 0; 0; 0; would; 0; 0; want; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; card; 0; 0; I; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
5008; 0; 0; 0; 0; would; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; swiss; francs; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
5312; 0; 0; 0; 0; 0; 0; 0; want; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; by; 0; 0; 0; credit; card; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
5320; 0; 0; 0; 0; 0; 0; 0; want; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; the; credit; card; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
5401; 0; 0; 0; 0; 0; 0; 0; like; pay; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; visa; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
5636; 0; 0; 0; 0; 0; 0; 0; want; pay; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; credit; card; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
5667; 0; 0; 0; 0; 0; 0; 0; want; pay; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; mastercard; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
5756; 0; 0; 0; 0; would; 0; 0; like; leave; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; at; 0; 0; 0; p; m; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
5765; 0; 0; 0; 0; would; 0; 0; like; leave; 0; 0; at; 0; 0; 0; to; 0; 0; 0; m; 0; 0; ten; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; at; 0; 0; 0; tomorrow; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
5789; 0; 0; 0; 0; would; would; 0; like; leave; leave; 0; 0; 0; 0; 0; to; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; at; at; eleven; a; toilet; tomorrow; m; 0; my; friday; like; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; like
6400; 0; 0; 0; 0; would; 0; 0; like; go; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; on; 0; 0; 0; evening; 0; 0; 0; 0; thursday; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
6434; 0; 0; 0; 0; 0; 0; 0; want; pay; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; liz; 0; 0; 0; with; 0; 0; 0; credit; card; 0; 0; my; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
6435; 0; 0; 0; 0; 0; 0; 0; want; pay; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; credit; card; 0; 0; my; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-5870; 0; 0; 0; 0; can; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; by; 0; 0; 0; swiss; franc; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-5871; 0; 0; 0; 0; can; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; a; swiss; franc; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-5872; 0; 0; 0; 0; can; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; by; 0; 0; 0; swiss; franc; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-5880; 0; 0; 0; 0; would; 0; 0; like; pay; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; by; like; 0; 0; visa; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-5946; 0; 0; 0; 0; would; 0; 0; like; pay; 0; 0; 0; 0; 0; 0; to; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; credit; card; 0; 0; 0
ST1-6000; 0; 0; 0; 0; would; 0; 0; 0; 0; 0; 0; 0; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; master; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6001; 0; 0; 0; 0; would; 0; 0; 0; 0; 0; 0; 0; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; master; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6011; 0; 0; 0; 0; would; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; be; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; credit; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6016; 0; 0; 0; 0; would; 0; 0; 0; 0; 0; 0; 0; 0; 0; fuck; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; ah; 0; 0; 0; 0; 0; um; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6033; 0; 0; 0; 0; would; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; credit; card; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6034; 0; 0; 0; 0; can; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; by; 0; 0; 0; credit; cards; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6050; 0; 0; 0; 0; 0; 0; 0; pay; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; swiss; francs; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6089; 0; 0; 0; 0; can; 0; 0; buy; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; with; 0; 0; 0; post; card; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6096; 0; 0; 0; 0; can; 0; 0; buy; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; by; 0; 0; 0; credit; card; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6111; 0; 0; 0; 0; can; 0; 0; buy; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; by; 0; 0; 0; credit; card; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6117; 0; 0; 0; 0; can; 0; 0; buy; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; be; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; mastercard; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6125; 0; 0; 0; 0; can; 0; 0; buy; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; by; 0; 0; 0; credit; card; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6131; 0; 0; 0; 0; can; 0; 0; buy; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; be; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; credit; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6137; 0; 0; 0; 0; can; 0; 0; buy; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; be; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; credit; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
ST1-6146; 0; 0; 0; 0; can; 0; 0; buy; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; be; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; I; 0; credit; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
