id	prompt	waveId	transcription	recResult	language	meaning	edition	category
4954	Sag: Ich möchte mit Visa bezahlen	user-99_2014-11-12_16-07-04_utt_007	i want to pay with visa	i want to pay with visa	1	1	ST2	A
4955	Sag: Ich möchte mit Schweizer Franken bezahlen	user-99_2014-11-12_16-07-04_utt_008	i want to pay with swiss francs	i want to pay with swiss francs	1	1	ST2	A
4980	Sag: Ich möchte mit Kreditkarte bezahlen	user-99_2014-11-20_18-26-48_utt_008	i want to pay with a credit card	i want to pay with the credit card	1	1	ST2	A
4981	Sag: Ich möchte mit Kreditkarte bezahlen	user-99_2014-11-20_18-26-48_utt_009	i want to pay with a credit card	i want to pay with the credit card	1	1	ST2	A
4986	Sag: Ich möchte mit Kreditkarte bezahlen	user-99_2014-11-20_18-26-48_utt_018	i want to pay by credit card	i want to pay by credit card	1	1	ST2	A
4987	Sag: Ich möchte mit Kreditkarte bezahlen	user-99_2014-11-20_18-26-48_utt_019	i want to pay with a credit card	i want to pay with credit card	1	1	ST2	A
5007	Sag: Ich möchte mit Visa bezahlen	user-102_2014-11-12_06-45-05_utt_008	can i pay with visa	i'm a large	1	1	ST2	A
5009	Sag: Ich möchte mit Schweizer Franken bezahlen	user-102_2014-11-12_06-45-05_utt_010	can i pay with swiss francs	can i pay with swiss francs	1	1	ST2	A
5015	Sag: Ich möchte am Montagmorgen abreisen	user-102_2014-11-16_09-56-32_utt_004	i would like to leave on monday morning	i would like to leave on sunday morning	1	1	ST2	A
5046	Sag: Ich möchte mit Visa bezahlen	user-115_2014-12-18_16-07-08_utt_020	can i pay with visa	can i pay with visa	1	1	ST2	A
5085	Sag: Ich möchte am Samstagmorgen abreisen	user-117_2014-12-12_16-14-02_utt_021	i would like to leave on saturday morning	i would like to leave on saturday morning	1	1	ST2	A
5102	Sag: Ich möchte mit Euros bezahlen	user-117_2014-12-13_12-36-24_utt_009	can i pay with euros	can i pay with euros	1	1	ST2	A
5152	Sag: Ich möchte mit Mastercard bezahlen	user-118_2014-11-28_15-40-46_utt_035	i would like to pay with mastercard	i would like to pay with mastercard	1	1	ST2	A
5159	Sag: Ich möchte mit Schweizer Franken bezahlen	user-118_2014-11-28_15-40-46_utt_045	i would like to pay with swiss francs	i would like to pay with swiss francs	1	1	ST2	A
5172	Sag: Ich möchte mit Postkarte bezahlen	user-118_2014-11-28_15-40-46_utt_065	i would like to pay with post card	i would like to pay with post card	1	1	ST2	A
5212	Sag: Ich möchte mit Postkarte bezahlen	user-118_2014-11-28_16-13-59_utt_008	i would like to pay with post card	i would like to pay with post card	1	1	ST2	A
5214	Sag: Ich möchte mit Mastercard bezahlen	user-118_2014-11-28_16-13-59_utt_012	i would like to pay with mastercard	i would like to pay with mastercard	1	1	ST2	A
5216	Sag: Ich möchte mit Visa bezahlen	user-118_2014-11-28_16-13-59_utt_016	i would like to pay with visa	i would like to pay with visa	1	1	ST2	A
5217	Sag: Ich möchte mit Dollars bezahlen	user-118_2014-11-28_16-13-59_utt_017	i would like to pay with dollars	i would like to pay with dollars	1	1	ST2	A
5220	Sag: Ich möchte am Freitagabend gehen	user-118_2014-11-28_16-13-59_utt_022	i would like to go on friday evening	i would like to go on friday evening	1	1	ST2	A
5222	Sag: Ich möchte in der ersten Reihe sitzen	user-118_2014-11-28_16-13-59_utt_026	i would like to sit in the first row	i would like to sit in the first row	1	1	ST2	A
5294	Sag: Ich möchte mit Postkarte bezahlen	user-126_2014-12-18_17-13-53_utt_006	i would like to pay by post card	i would like to pay by post card	1	1	ST2	A
5296	Sag: Ich möchte mit Euros bezahlen	user-126_2014-12-18_17-13-53_utt_008	can i pay with euros	turkey	1	1	ST2	A
5304	Sag: Ich möchte mit Mastercard bezahlen	user-126_2014-12-18_17-13-53_utt_019	can i pay by mastercard	can i pay by mastercard	1	1	ST2	A
5305	Sag: Ich möchte mit Schweizer Franken bezahlen	user-126_2014-12-18_17-13-53_utt_020	can i pay with swiss francs	can i pay with swiss francs	1	1	ST2	A
5331	Sag: Ich möchte mit Kreditkarte bezahlen	user-131_2014-09-19_17-22-35_utt_024	i want to pay with my credit card	i want to pay by credit card	1	1	ST2	A
5340	Sag: Ich möchte mit Kreditkarte bezahlen	user-131_2014-09-19_17-22-35_utt_037	i want to pay with my credit card	i want to pay with my credit card	1	1	ST2	A
5349	Sag: Ich möchte um 19 Uhr morgen abreisen	user-131_2014-09-19_17-22-35_utt_049	i want to leave tomorrow at seven pm	i want to leave tomorrow at seven p m	1	1	ST2	A
5381	Sag: Ich möchte mit Postkarte bezahlen	user-131_2014-09-23_19-36-12_utt_018	can i pay with post card	can i pay with dollars carrots	1	1	ST2	A
5382	Sag: Ich möchte mit Dollars bezahlen	user-131_2014-09-23_19-36-12_utt_019	can i pay with dollars	can i pay with dollars	1	1	ST2	A
5410	Sag: Ich möchte mit Mastercard bezahlen	user-135_2014-09-17_13-20-12_utt_027	i would like to pay with a mastercard	i would like to pay with the mastercard	1	1	ST2	A
5452	Sag: Ich möchte am Montagabend abreisen	user-135_2014-09-17_13-20-12_utt_084	i want to go on monday evening	where is the there a monday	1	1	ST2	A
5516	Sag: Ich möchte mit Postkarte bezahlen	user-158_2014-09-16_16-39-44_utt_010	can i pay with post card	can i pay with post card	1	1	ST2	A
5542	Sag: Ich möchte mit Mastercard bezahlen	user-158_2014-09-20_18-39-08_utt_009	can i pay with mastercard	can i pay with mastercard	1	1	ST2	A
5546	Sag: Ich möchte mit Mastercard bezahlen	user-159_2014-09-11_17-30-50_utt_005	i want to pay with mastercard	i want to pay with mastercard	1	1	ST2	A
5552	Sag: Ich möchte mit Postkarte bezahlen	user-159_2014-09-11_17-30-50_utt_014	i want to pay with post card	i want to pay with post card	1	1	ST2	A
5553	Sag: Ich möchte mit Euros bezahlen	user-159_2014-09-11_17-30-50_utt_015	i want to pay with euros	i want to pay with euros	1	1	ST2	A
5563	Sag: Ich möchte mit Mastercard bezahlen	user-159_2014-09-11_17-30-50_utt_028	i want to pay with mastercard	i want to pay with mastercard	1	1	ST2	A
5580	Sag: Ich möchte mit Mastercard bezahlen	user-159_2014-09-11_17-30-50_utt_051	i want to pay with mastercard	i want to pay with mastercard	1	1	ST2	A
5582	Sag: Ich möchte mit Mastercard bezahlen	user-159_2014-09-11_17-30-50_utt_053	i want to pay with mastercard	i want to pay with mastercard	1	1	ST2	A
5609	Sag: Ich möchte mit Visa bezahlen	user-159_2014-09-13_09-58-10_utt_010	i want to pay with visa	i want to pay with visa	1	1	ST2	A
5611	Sag: Ich möchte mit Dollars bezahlen	user-159_2014-09-13_09-58-10_utt_012	i want to play i want to pay with dollars	i want to pay i want to pay with dollars	1	1	ST2	A
5612	Sag: Ich möchte mit Dollars bezahlen	user-159_2014-09-13_09-58-10_utt_013	i want to pay with dollars	i want to pay with dollars	1	1	ST2	A
5653	Sag: Ich möchte mit Mastercard bezahlen	user-159_2014-09-13_09-58-10_utt_066	i want to pay with mastercard please	i want to pay with mastercard please	1	1	ST2	A
5654	Sag: Ich möchte mit Mastercard bezahlen	user-159_2014-09-13_09-58-10_utt_067	can i pay with mastercard	can i pay with mastercard	1	1	ST2	A
5655	Sag: Ich möchte mit Dollars bezahlen	user-159_2014-09-13_09-58-10_utt_068	can i pay with dollars	can i pay is paris	1	1	ST2	A
5657	Sag: Ich möchte mit Dollars bezahlen	user-159_2014-09-13_09-58-10_utt_070	i want to pay with u s dollars	i want to pay with euro	1	1	ST2	A
5677	Sag: Ich möchte mit Kreditkarte bezahlen	user-159_2014-09-13_09-58-10_utt_102	i want to pay with credit card	i want to pay with credit card	1	1	ST2	A
5685	Sag: Ich möchte mit Kreditkarte bezahlen	user-159_2014-09-15_17-16-32_utt_008	i want to pay with credit card	i want to pay with credit card	1	1	ST2	A
5695	Sag: Ich möchte mit Postkarte bezahlen	user-159_2014-09-15_17-16-32_utt_021	can i pay with post card	can i pay with post card	1	1	ST2	A
5703	Sag: Ich möchte mit Mastercard bezahlen	user-159_2014-09-15_17-16-32_utt_031	can i pay with mastercard	can i pay with mastercard	1	1	ST2	A
5709	Sag: Ich möchte mit Kreditkarte bezahlen	user-159_2014-09-15_17-16-32_utt_042	i want to pay with credit card	i want to pay with credit card	1	1	ST2	A
5713	Sag: Ich möchte mit Mastercard bezahlen	user-159_2014-09-15_17-16-32_utt_049	can i pay with mastercard	can i pay with mastercard	1	1	ST2	A
5718	Sag: Ich möchte mit Postkarte bezahlen	user-159_2014-09-15_17-16-32_utt_057	can i pay with post card	can i pay with post card	1	1	ST2	A
5725	Sag: Ich möchte am Dienstag abreisen	user-159_2014-09-15_17-16-32_utt_068	i want to leave tuesday	i want to leave on tuesday	1	1	ST2	A
5734	Sag: Ich möchte am Samstagabend abreisen	user-159_2014-09-15_17-16-32_utt_082	i want to leave saturday evening	i want to leave saturday evening	1	1	ST2	A
5735	Sag: Ich möchte am Samstagabend abreisen	user-159_2014-09-15_17-16-32_utt_083	i would like to leave on saturday evening	i would like to leave on saturday evening	1	1	ST2	A
5748	Sag: Ich möchte am Freitagabend gehen	user-159_2014-09-15_17-16-32_utt_104	i want to go friday evening	i want to go on friday evening	1	1	ST2	A
5749	Sag: Ich möchte am Freitagabend gehen	user-159_2014-09-15_17-16-32_utt_105	i would like to go on friday evening	i would like to go on friday evening	1	1	ST2	A
5751	Sag: Ich möchte in der dritten Reihe sitzen	user-159_2014-09-15_17-16-32_utt_107	i want to sit in the third row	i want to sit in the third row a	1	1	ST2	A
5757	Sag: Ich möchte um 20 Uhr morgen abreisen	user-159_2014-09-16_16-11-58_utt_005	i want to leave at eight o'clock tomorrow	i want to leave at eight o'clock tomorrow	1	1	ST2	A
5763	Sag: Ich möchte um 10 Uhr morgen abreisen	user-159_2014-09-16_16-11-58_utt_015	i would like to leave at ten o'clock tomorrow	i would like to leave at ten o'clock tomorrow	1	1	ST2	A
5770	Sag: Ich möchte um 8 Uhr morgen abreisen	user-159_2014-09-16_16-11-58_utt_025	i would like to leave at eight o'clock tomorrow	i would like to leave at eight o'clock tomorrow	1	1	ST2	A
5771	Sag: Ich möchte um 8 Uhr morgen abreisen	user-159_2014-09-16_16-11-58_utt_026	i would like to leave tomorrow at eight o'clock a m	i would like to leave tomorrow at eight o'clock a m	1	1	ST2	A
5778	Sag: Ich möchte um 16 Uhr morgen abreisen	user-159_2014-09-16_16-11-58_utt_038	i want to leave tomorrow at four o'clock p m	i want to leave tomorrow at four o'clock p m	1	1	ST2	A
5779	Sag: Ich möchte um 16 Uhr morgen abreisen	user-159_2014-09-16_16-11-58_utt_039	i would like to leave tomorrow at four pm	i would like to leave tomorrow at france room	1	1	ST2	A
5780	Sag: Ich möchte um 16 Uhr morgen abreisen	user-159_2014-09-16_16-11-58_utt_040	i would like to leave at four o'clock tomorrow	i would like to leave at eight o'clock tomorrow	1	1	ST2	A
5790	Sag: Ich möchte um 11 Uhr morgen abreisen	user-159_2014-09-17_13-11-25_utt_004	i would like to leave tomorrow at eleven a m	i would like to leave tomorrow at eleven a m	1	1	ST2	A
5795	Sag: Ich möchte um 11 Uhr morgen abreisen	user-159_2014-09-18_20-15-24_utt_003	i would like to leave tomorrow at eleven o'clock	i would like to leave tomorrow at eleven o'clock	1	1	ST2	A
5799	Sag: Ich möchte nächste Woche abreisen	user-159_2014-09-18_20-15-24_utt_009	i would like to leave next week	i would like to leave next week	1	1	ST2	A
5948	Sag: Ich möchte mit Visa bezahlen	user-159_2014-09-22_19-02-57_utt_027	i want to pay with visa	i want to pay with visa	1	1	ST2	A
5960	Sag: Ich möchte mit Kreditkarte bezahlen	user-159_2014-09-24_16-22-54_utt_013	i want to pay with credit card	i want to pay with credit card	1	1	ST2	A
5969	Sag: Ich möchte mit Postkarte bezahlen	user-159_2014-09-24_16-22-54_utt_024	i would like to pay with post card	i would like to pay with post card	1	1	ST2	A
5993	Sag: Ich möchte mit Postkarte bezahlen	user-159_2014-09-24_16-22-54_utt_054	i would like to pay with post card	i would like to pay with post card	1	1	ST2	A
6007	Sag: Ich möchte mit Kreditkarte bezahlen	user-159_2014-10-15_17-49-05_utt_003	i want to pay with credit card	i want to pay with credit card	1	1	ST2	A
6008	Sag: Ich möchte mit Dollars bezahlen	user-159_2014-10-15_17-49-05_utt_004	i would like to pay with dollars	i would like to pay with dollars	1	1	ST2	A
6012	Sag: Ich möchte mit Dollars bezahlen	user-159_2014-10-15_17-49-05_utt_010	i would like to pay with dollars	i would like to pay with dollars	1	1	ST2	A
6019	Sag: Ich möchte mit Kreditkarte bezahlen	user-159_2014-10-21_18-20-49_utt_003	i want to pay with credit card	i want to pay with credit card	1	1	ST2	A
6021	Sag: Ich möchte mit Pfund bezahlen	user-159_2014-10-21_18-20-49_utt_005	i would like to pay with pounds	i would like to pay with pounds	1	1	ST2	A
6027	Sag: Ich möchte mit Pfund bezahlen	user-159_2014-10-21_18-20-49_utt_015	i would like to pay with pounds	i would like to pay with pounds	1	1	ST2	A
6087	Sag: Ich möchte vorne sitzen	user-159_2014-10-23_19-48-55_utt_007	i would like to sit in the front	i would like to sit in the from	1	1	ST2	A
6094	Sag: Ich möchte heute Abend gehen	user-159_2014-10-23_19-48-55_utt_016	i want to go this evening	i want to go this evening	1	1	ST2	A
6096	Sag: Ich möchte in der neunten Reihe sitzen	user-159_2014-10-23_19-48-55_utt_018	i would like to sit in the ninth row	i would like to sit in the ninth row	1	1	ST2	A
6103	Sag: Ich möchte in der achten Reihe sitzen	user-159_2014-10-23_19-48-55_utt_028	i would like to sit in the eighth row	i would like to sit in the eighth row	1	1	ST2	A
6112	Sag: Ich möchte in der achten Reihe sitzen	user-159_2014-10-23_19-48-55_utt_040	i would like to sit in the eighth row	i would like to sit in the eighth row	1	1	ST2	A
6118	Sag: Ich möchte in der vierten Reihe sitzen	user-159_2014-10-23_19-48-55_utt_048	i would like to sit in the fourth row	i would like to sit in the fourth row	1	1	ST2	A
6124	Sag: Ich möchte in der siebten Reihe sitzen	user-159_2014-10-23_19-48-55_utt_056	i would like to sit in the seventh row	i would like to sit in the seventh row	1	1	ST2	A
6131	Sag: Ich möchte in der dritten Reihe sitzen	user-159_2014-10-23_19-48-55_utt_065	i would like to sit in the third row	i would like to sit in the third row	1	1	ST2	A
6136	Sag: Ich möchte in der ersten Reihe sitzen	user-159_2014-10-23_19-48-55_utt_073	i would like to sit in the first row	i would like to sit in the first row	1	1	ST2	A
6139	Sag: Ich möchte heute Abend gehen	user-159_2014-10-23_19-48-55_utt_079	i would like to go this evening	i would like to go this evening	1	1	ST2	A
6141	Sag: Ich möchte in der ersten Reihe sitzen	user-159_2014-10-23_19-48-55_utt_081	i would like to sit in the first row	i would like to sit in the first row	1	1	ST2	A
6158	Sag: Ich möchte am Freitagabend abreisen	user-162_2014-09-11_19-18-57_utt_028	i want to leave on friday evening	i want to leave on friday evening	1	1	ST2	A
6163	Sag: Ich möchte um 22 Uhr morgen abreisen	user-162_2014-09-11_19-18-57_utt_036	i want to leave at ten o'clock tomorrow	i want to leave at ten o'clock tomorrow	1	1	ST2	A
6187	Sag: Ich möchte mit Visa bezahlen	user-162_2014-09-11_19-18-57_utt_065	can i pay with visa*z	can i pay with visa	1	1	ST2	A
6195	Sag: Ich möchte mit Visa bezahlen	user-166_2014-09-15_18-01-46_utt_012	can i pay with visa*z	can i pay by	1	1	ST2	A
6196	Sag: Ich möchte mit Visa bezahlen	user-166_2014-09-15_18-01-46_utt_013	can i pay with visa*z	can i pay with visa	1	1	ST2	A
6205	Sag: Ich möchte mit Visa bezahlen	user-166_2014-09-15_18-01-46_utt_029	can i pay with visa	can i pay with visa	1	1	ST2	A
6206	Sag: Ich möchte mit Euros bezahlen	user-166_2014-09-15_18-01-46_utt_030	can i pay with euros	can i pay with euro	1	1	ST2	A
6208	Sag: Ich möchte mit Euros bezahlen	user-166_2014-09-15_18-01-46_utt_032	can i pay with euros	can i pay with euros	1	1	ST2	A
6228	Sag: Ich möchte mit Kreditkarte bezahlen	user-152_2014-10-28_07-44-29_utt_007	i want to pay with credit card	i want pay with credit card	1	1	ST2	A
6239	Sag: Ich möchte in der zehnten Reihe sitzen	user-152_2014-10-28_07-44-29_utt_022	i would like to sit in the tenth row	i would like to sit in the tenth row	1	1	ST2	A
6290	Sag: Ich möchte mit Mastercard bezahlen	user-167_2014-10-28_07-42-24_utt_019	can i pay with mastercard	can i pay with mastercard	1	1	ST2	A
6302	Sag: Ich möchte mit Visa bezahlen	user-167_2014-10-28_07-42-24_utt_037	can i pay with visa	can i pay with visa	1	1	ST2	A
6312	Sag: Ich möchte mit Visa bezahlen	user-167_2014-10-28_07-42-24_utt_053	i want to pay with visa	i want to pay with visa	1	1	ST2	A
6338	Sag: Ich möchte mit Visa bezahlen	user-167_2014-10-29_13-09-33_utt_032	can i pay with visa	can i pay with visa	1	1	ST2	A
6344	Sag: Ich möchte mit Postkarte bezahlen	user-167_2014-10-29_13-09-33_utt_041	i would like to pay by post card	i would like to pay by post card	1	1	ST2	A
6345	Sag: Ich möchte mit Postkarte bezahlen	user-167_2014-10-29_13-09-33_utt_042	i would like to pay by post card	i would like to pay by post card	1	1	ST2	A
6346	Sag: Ich möchte mit Euros bezahlen	user-167_2014-10-29_13-09-33_utt_043	can i pay with euros	can i pay with euros	1	1	ST2	A
6353	Sag: Ich möchte mit Kreditkarte bezahlen	user-167_2014-10-29_13-09-33_utt_054	i want to pay with credit card	i want to pay with credit card	1	1	ST2	A
6371	Sag: Ich möchte mit Mastercard bezahlen	user-167_2014-10-30_19-28-12_utt_014	can i pay with mastercard	can i pay with mastercard	1	1	ST2	A
6376	Sag: Ich möchte mit Dollars bezahlen	user-167_2014-10-30_19-28-12_utt_021	i would like to pay with dollars	i would like to pay with dollars	1	1	ST2	A
6401	Sag: Ich möchte am Donnerstagabend gehen	user-167_2014-10-30_19-41-32_utt_025	i would like to go on thursday night	i would like to go on thursday nights	1	1	ST2	A
6405	Sag: Ich möchte mit Visa bezahlen	user-167_2014-10-30_19-41-32_utt_030	can i pay with visa	can i pay with visa	1	1	ST2	A
6406	Sag: Ich möchte mit Visa bezahlen	user-167_2014-10-30_19-41-32_utt_031	i would like to pay with visa	i would like to pay with visa	1	1	ST2	A
6407	Sag: Ich möchte mit Visa bezahlen	user-167_2014-10-30_19-41-32_utt_032	i would like to pay with visa	i would like to pay with visa	1	1	ST2	A
6411	Sag: Ich möchte mit Visa bezahlen	user-167_2014-10-30_19-41-32_utt_038	i would like to pay with visa	i would like to pay with visa	1	1	ST2	A
6415	Sag: Ich möchte mit Mastercard bezahlen	user-167_2014-10-30_19-41-32_utt_046	i would like to pay with mastercard	i would like to pay with mastercard	1	1	ST2	A
6416	Sag: Ich möchte mit Mastercard bezahlen	user-167_2014-10-30_19-41-32_utt_047	i would like to pay with mastercard	i would like pay leave mastercard	1	1	ST2	A
6427	Sag: Ich möchte mit Postkarte bezahlen	user-167_2014-10-30_19-41-32_utt_068	i would like to pay with post card	i would like to pay with post card	1	1	ST2	A
6428	Sag: Ich möchte mit Postkarte bezahlen	user-167_2014-10-30_19-41-32_utt_069	i would like to pay with post card	i would like to pay with post card	1	1	ST2	A
6429	Sag: Ich möchte mit Dollars bezahlen	user-167_2014-10-30_19-41-32_utt_070	i would like to pay with dollars	i would like to pay with dollars	1	1	ST2	A
6495	Sag: Ich möchte mit Postkarte bezahlen	user-170_2014-10-28_16-34-01_utt_019	i want to pay with post card	i want to pay with post card	1	1	ST2	A
6517	Sag: Ich möchte um 14 Uhr morgen abreisen	user-170_2014-10-28_16-34-01_utt_050	i would like to leave tomorrow at two p m	i would like to leave tomorrow at one p m	1	1	ST2	A
6518	Sag: Ich möchte um 14 Uhr morgen abreisen	user-170_2014-10-28_16-34-01_utt_051	i want to leave tomorrow at two pm	i want to leave tomorrow at two pm	1	1	ST2	A
6519	Sag: Ich möchte um 14 Uhr morgen abreisen	user-170_2014-10-28_16-34-01_utt_052	i want to leave tomorrow at two pm	i want to leave tomorrow at two p m	1	1	ST2	A
6526	Sag: Ich möchte um 11 Uhr morgen abreisen	user-170_2014-10-28_16-34-01_utt_062	i want to leave tomorrow at eleven a m	i want to leave tomorrow at eleven a m	1	1	ST2	A
6527	Sag: Ich möchte um 11 Uhr morgen abreisen	user-170_2014-10-28_16-34-01_utt_063	i want to leave tomorrow at eleven a m	i want to leave tomorrow at eleven steak rare	1	1	ST2	A
6528	Sag: Ich möchte um 11 Uhr morgen abreisen	user-170_2014-10-28_16-34-01_utt_064	i want to leave tomorrow at eleven a m	i want to leave tomorrow at eleven a m	1	1	ST2	A
6533	Sag: Ich möchte um 17 Uhr morgen abreisen	user-170_2014-10-28_16-34-01_utt_072	i want to leave tomorrow at five p m	i want to leave tomorrow at five p m	1	1	ST2	A
6558	Sag: Ich möchte mit Mastercard bezahlen	user-213_2014-06-03_15-31-28_utt_020	can i pay with mastercard	can i pay with mastercard	1	1	ST2	A
6567	Sag: Ich möchte um 18 Uhr morgen abreisen	user-213_2014-06-03_15-31-28_utt_034	i want to leave at six p m tomorrow	i want to leave at six pm tomorrow	1	1	ST2	A
6608	Sag: Ich möchte mit Postkarte bezahlen	user-213_2014-06-17_18-53-25_utt_031	i would like to pay with post card	i would like to pay with post card	1	1	ST2	A
1019	Sag: Ich möchte vorne sitzen	user-45_2014-11-19_11-50-52_utt_277	i want to sit up front	i want to sit afternoon	1	1	ST2	B
1021	Sag: Ich möchte vorne sitzen	user-45_2014-11-19_11-50-52_utt_279	i'd like to sit up the front	i'd like to sit on the small	1	1	ST2	B
1038	Sag: Ich möchte in der dritten Reihe sitzen	user-45_2014-11-19_11-50-52_utt_302	i'd like to sit in the third row	i'd like to sit in the third row	1	1	ST2	B
1510	Sag: Ich möchte mit Mastercard bezahlen	user-48_2014-11-09_11-22-37_utt_035	can i pay with by mastercard	can i buy with mastercard	1	1	ST2	B
1731	Sag: Ich möchte mit Pfund bezahlen	user-51_2014-11-10_16-11-09_utt_138	can i pay*a with pounds	can i pay with pounds	1	1	ST2	B
4400	Sag: Ich möchte um 13 Uhr morgen abreisen	user-83_2014-10-27_14-15-22_utt_050	i would like to leave at one o'clock	i would like with a one o'clock	1	1	ST2	B
4974	Sag: Ich möchte mit Schweizer Franken bezahlen	user-99_2014-11-12_16-13-53_utt_006	i wanna pay with swiss francs	i would pay with swiss francs	1	1	ST2	B
5373	Sag: Ich möchte mit Schweizer Franken bezahlen	user-131_2014-09-23_19-36-12_utt_007	can i play a pay with swiss francs	can i credit pay with swiss francs	1	1	ST2	B
5380	Sag: Ich möchte mit Postkarte bezahlen	user-131_2014-09-23_19-36-12_utt_017	can i play pay with post card	can i pay pay with post card	1	1	ST2	B
5656	Sag: Ich möchte mit Dollars bezahlen	user-159_2014-09-13_09-58-10_utt_069	can i pay with u s dollars	can i pay is lisbon	1	1	ST2	B
346	Sag: Ich möchte mit Euros bezahlen	user-282_2014-12-16_08-27-04_utt_009	i wanna pay with euros	i want pay with euros	1	1	ST2	C
370	Sag: Ich möchte mit Mastercard bezahlen	user-32_2014-10-29_14-32-01_utt_007	can i pay by*z mastercard	can i pay with mastercard	1	1	ST2	C
383	Sag: Ich möchte mit Mastercard bezahlen	user-45_2014-10-29_13-11-30_utt_014	i would to pay with mastercard	i want to pay with mastercard	1	1	ST2	C
794	Sag: Ich möchte mit Visa bezahlen	user-45_2014-11-19_11-17-56_utt_050	like to pay by visa	i like to pay by visa	1	1	ST2	C
1643	Sag: Ich möchte mit Kreditkarte bezahlen	user-51_2014-11-10_16-11-09_utt_009	can i pay with visa	can i pay with visa	1	1	ST2	C
1924	Sag: Ich möchte mit Postkarte bezahlen	user-56_2014-11-06_16-32-06_utt_007	i would like to pay by*z post card	i would like to pay with post card	1	1	ST2	C
2259	Sag: Ich möchte mit Pfund bezahlen	user-57_2014-11-06_16-53-24_utt_016	can i pay with pounds*z	can i pay with pounds	1	1	ST2	C
2818	Sag: Ich möchte mit Euros bezahlen	user-57_2014-11-18_18-29-18_utt_007	can i pay with euros*z	can i pay with euros	1	1	ST2	C
2820	Sag: Ich möchte mit Euros bezahlen	user-57_2014-11-18_18-29-18_utt_009	can i pay with euros*z	can i pay with euros	1	1	ST2	C
5733	Sag: Ich möchte am Samstagabend abreisen	user-159_2014-09-15_17-16-32_utt_081	i want to leave the saturday evening	i want to leave on saturday evening	1	1	ST2	C
6194	Sag: Ich möchte mit Visa bezahlen	user-166_2014-09-15_18-01-46_utt_011	can i pay with v*a visa	can i pay with visa	1	1	ST2	C
6563	Sag: Ich möchte mit Visa bezahlen	user-213_2014-06-03_15-31-28_utt_028	can i pay with visa*z	can i pay with visa	1	1	ST2	C
ST1-5839	Sag: Ich möchte mit Postkarte bezahlen	5839	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-5845	Sag: Ich möchte um 11 Uhr morgen abreisen	5845	i would like to leave tomorrow at eleven uh a m	i would like to leave tomorrow at eleven uh a m	1	1	ST1	A
ST1-5851	Sag: Ich möchte mit Kreditkarte bezahlen	5851	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-5856	Sag: Ich möchte mit Kreditkarte bezahlen	5856	i would like to pay by credit card	i would like to pay by credit card	1	1	ST1	A
ST1-5869	Sag: Ich möchte mit Kreditkarte bezahlen	5869	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-5890	Sag: Ich möchte mit Mastercard bezahlen	5890	can i pay with*z master card	can i pay with mastercard	1	1	ST1	A
ST1-5970	Sag: Ich möchte mit Mastercard bezahlen	5970	can i pay with*z master card	can i pay with mastercard	1	1	ST1	A
ST1-5971	Sag: Ich möchte mit Dollars bezahlen	5971	can i pay with*z dollars	can i pay with dollars	1	1	ST1	A
ST1-5973	Sag: Ich möchte mit Visa bezahlen	5973	i would like to pay with visa	i would like to pay with visa	1	1	ST1	A
ST1-5977	Sag: Ich möchte mit Kreditkarte bezahlen	5977	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-5979	Sag: Ich möchte mit Kreditkarte bezahlen	5979	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-5980	Sag: Ich möchte mit Schweizer Franken bezahlen	5980	can i pay with swiss francs	can i pay with swiss francs	1	1	ST1	A
ST1-6019	Sag: Ich möchte um 13 Uhr morgen abreisen	6019	i want to leave tomorrow at one p m	i want to leave tomorrow at one p m	1	1	ST1	A
ST1-6025	Sag: Ich möchte am Freitagabend abreisen	6025	i want to leave on friday evening	i want to leave on friday evening	1	1	ST1	A
ST1-6037	Sag: Ich möchte am Samstagnachmittag abreisen	6037	i would like to leave on saturday afternoon	i would like to leave on saturday afternoon	1	1	ST1	A
ST1-6049	Sag: Ich möchte mit Kreditkarte bezahlen	6049	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-6055	Sag: Ich möchte mit Kreditkarte bezahlen	6055	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-6065	Sag: Ich möchte mit Postkarte bezahlen	6065	i would like to pay by post card	i would like to pay by post card	1	1	ST1	A
ST1-6074	Sag: Ich möchte mit Kreditkarte bezahlen	6074	can i pay by credit card	can i pay by credit card	1	1	ST1	A
ST1-6082	Sag: Ich möchte mit Euros bezahlen	6082	can i pay with euros*z	can i pay with euros	1	1	ST1	A
ST1-6083	Sag: Ich möchte mit Euros bezahlen	6083	can i pay with euros*z please	can i pay with euros please	1	1	ST1	A
ST1-6084	Sag: Ich möchte mit Euros bezahlen	6084	can i pay with euros*z please	can i pay with euros please	1	1	ST1	A
ST1-6101	Sag: Ich möchte morgen abreisen	6101	i would like to leave tomorrow	i would like to leave tomorrow	1	1	ST1	A
ST1-6105	Sag: Ich möchte um 11 Uhr morgen abreisen	6105	i want to leave at eleven o'clock tomorrow	i want to leave at eleven o'clock tomorrow	1	1	ST1	A
