G-67770 	DEL:PART
G-67790 	SUB:ADP:on
G-67800 	SUB:ADP:in
G-67810 	DEL:ADP
G-67820 	DEL:AUX
G-67830 	SUB:ADP:on
G-67840 	SUB:ADP:with
G-67850 	DEL:PART
G-67870 	SUB:ADP:in
G-67880 	DEL:ADP
G-67890 	DEL:AUX
G-67900 	SUB:ADP:on
G-67910 	SUB:ADP:with
G-67920 	DEL:PART
G-67940 	SUB:ADP:in
G-67950 	DEL:ADP
G-67960 	DEL:AUX
G-67970 	SUB:ADP:on
G-67980 	SUB:ADP:with
G-67990 	DEL:PART
G-68010 	SUB:ADP:in
G-68020 	DEL:ADP
G-68030 	DEL:AUX
G-68040 	SUB:ADP:on
G-68050 	SUB:ADP:with
G-68060 	DEL:PART
G-68080 	SUB:ADP:in
G-68090 	DEL:ADP
G-68100 	DEL:AUX
G-68110 	SUB:ADP:on
G-68120 	SUB:ADP:with
G-68130 	DEL:PART
G-68150 	SUB:ADP:in
G-68160 	DEL:ADP
G-68170 	DEL:AUX
G-68180 	SUB:ADP:on
G-68190 	SUB:ADP:with
G-68200 	DEL:PART
G-68220 	SUB:ADP:in
G-68230 	DEL:ADP
G-68240 	DEL:AUX
G-68250 	SUB:ADP:on
G-68260 	SUB:ADP:with
G-68270 	DEL:PART
G-68290 	SUB:ADP:in
G-68300 	DEL:ADP
G-68310 	DEL:AUX
G-68320 	SUB:ADP:on
G-68330 	SUB:ADP:with
G-68340 	DEL:PART
G-68360 	SUB:ADP:in
G-68370 	DEL:ADP
G-68380 	DEL:AUX
G-68390 	SUB:ADP:on
G-68400 	SUB:ADP:with
G-68410 	DEL:PART
G-68430 	SUB:ADP:in
G-68440 	DEL:ADP
G-68450 	DEL:AUX
G-68460 	SUB:ADP:on
G-68470 	SUB:ADP:with
G-68480 	DEL:PART
G-68500 	SUB:ADP:in
G-68510 	DEL:ADP
G-68520 	DEL:AUX
G-68530 	SUB:ADP:on
G-68540 	SUB:ADP:with
G-68550 	DEL:PART
G-68570 	SUB:ADP:in
G-68580 	DEL:ADP
G-68590 	DEL:AUX
G-68600 	SUB:ADP:on
G-68610 	SUB:ADP:with
G-68620 	DEL:PART
G-68640 	SUB:ADP:in
G-68650 	DEL:ADP
G-68660 	DEL:AUX
G-68670 	SUB:ADP:on
G-68680 	SUB:ADP:with
G-68690 	DEL:PART
G-68710 	SUB:ADP:in
G-68720 	DEL:ADP
G-68730 	DEL:AUX
G-68740 	SUB:ADP:on
G-68750 	SUB:ADP:with
G-68760 	DEL:PART
G-68780 	SUB:ADP:in
G-68790 	DEL:ADP
G-68800 	DEL:AUX
G-68810 	SUB:ADP:on
G-68820 	SUB:ADP:in
G-68830 	SUB:ADP:for
G-68840 	SUB:ADP:of
G-68850 	SUB:ADP:in
G-68860 	SUB:ADP:with
G-68870 	DEL:ADP
G-68880 	DEL:PART
G-68900 	SUB:ADP:on
G-68910 	SUB:ADP:in
G-68920 	SUB:ADP:with
G-68930 	DEL:ADP
G-68940 	DEL:PART
G-68960 	SUB:ADP:on
G-68970 	SUB:ADP:in
G-68980 	SUB:ADP:with
G-68990 	DEL:ADP
G-69000 	DEL:PART
G-69020 	SUB:ADP:on
G-69030 	SUB:ADP:in
G-69040 	SUB:ADP:with
G-69050 	DEL:ADP
G-69060 	DEL:PART
G-69080 	SUB:ADP:on
G-69090 	SUB:ADP:in
G-69100 	SUB:ADP:with
G-69110 	DEL:ADP
G-69120 	DEL:AUX
G-69130 	SUB:ADP:on
G-69140 	SUB:ADP:by
G-69150 	SUB:ADP:of
G-69160 	SUB:ADP:in
G-69170 	DEL:ADP
G-69180 	DEL:AUX
G-69190 	SUB:ADP:on
G-69200 	SUB:ADP:with
G-69210 	DEL:PART
G-69230 	SUB:ADP:in
G-69240 	DEL:ADP
G-69250 	DEL:AUX
G-69260 	SUB:ADP:on
G-69270 	SUB:ADP:with
G-69280 	DEL:PART
G-69300 	SUB:ADP:in
G-69310 	DEL:ADP
G-69320 	DEL:AUX
G-69330 	SUB:ADP:on
G-69340 	SUB:ADP:with
G-69350 	DEL:PART
G-69370 	SUB:ADP:in
G-69380 	DEL:ADP
G-69390 	DEL:AUX
G-69400 	SUB:ADP:on
G-69410 	SUB:ADP:with
G-69420 	DEL:PART
G-69440 	SUB:ADP:in
G-69450 	DEL:ADP
G-69460 	DEL:AUX
G-69470 	SUB:ADP:on
G-69480 	SUB:ADP:in
G-69490 	SUB:ADP:for
G-69500 	SUB:ADP:of
G-69510 	SUB:ADP:in
G-69520 	SUB:ADP:with
G-69530 	DEL:ADP
G-69540 	DEL:PART
G-69560 	SUB:ADP:on
G-69570 	SUB:ADP:in
G-69580 	SUB:ADP:with
G-69590 	DEL:ADP
G-69600 	DEL:PART
G-69620 	SUB:ADP:on
G-69630 	SUB:ADP:in
G-69640 	SUB:ADP:with
G-69650 	DEL:ADP
G-69660 	DEL:PART
G-69680 	SUB:ADP:on
G-69690 	SUB:ADP:in
G-69700 	SUB:ADP:with
G-69710 	DEL:ADP
G-69720 	DEL:PART
G-69740 	SUB:ADP:on
G-69750 	SUB:ADP:in
G-69760 	SUB:ADP:with
G-69770 	DEL:ADP
G-69780 	DEL:AUX
G-69790 	SUB:ADP:on
G-69800 	SUB:ADP:by
G-69810 	SUB:ADP:of
G-69820 	SUB:ADP:in
G-69830 	DEL:ADP
G-69840 	DEL:AUX
G-69850 	SUB:ADP:on
G-69860 	SUB:ADP:with
G-69870 	DEL:PART
G-69890 	SUB:ADP:in
G-69900 	DEL:ADP
G-69910 	DEL:AUX
G-69920 	SUB:ADP:on
G-69930 	SUB:ADP:with
G-69940 	DEL:PART
G-69960 	SUB:ADP:in
G-69970 	DEL:ADP
G-69980 	DEL:AUX
G-69990 	SUB:ADP:on
G-70000 	SUB:ADP:with
G-70010 	DEL:PART
G-70030 	SUB:ADP:in
G-70040 	DEL:ADP
G-70050 	DEL:AUX
G-70060 	SUB:ADP:on
G-70070 	SUB:ADP:with
G-70080 	DEL:PART
G-70100 	SUB:ADP:in
G-70110 	DEL:ADP
G-70120 	DEL:AUX
G-70130 	SUB:ADP:on
G-70140 	SUB:ADP:with
G-70150 	SUB:ADP:of
G-70160 	DEL:VERB
G-70170 	SUB:ADP:to
G-70180 	DEL:AUX
G-70190 	SUB:ADP:on
G-70200 	SUB:ADP:with
G-70210 	DEL:PART
G-70230 	SUB:ADP:in
G-70240 	DEL:ADP
G-70250 	DEL:AUX
G-70260 	SUB:ADP:on
G-70270 	SUB:ADP:with
G-70280 	DEL:PART
G-70300 	SUB:ADP:in
G-70310 	DEL:ADP
G-70320 	DEL:AUX
G-70330 	SUB:ADP:on
G-70340 	SUB:ADP:with
G-70350 	DEL:PART
G-70370 	SUB:ADP:in
G-70380 	DEL:ADP
G-70390 	DEL:AUX
G-70400 	SUB:ADP:on
G-70410 	SUB:ADP:with
G-70420 	DEL:PART
G-70440 	SUB:ADP:in
G-70450 	DEL:ADP
G-70460 	DEL:AUX
G-70470 	SUB:ADP:on
G-70480 	SUB:ADP:with
G-70490 	DEL:PART
G-70500 	DEL:ADP
G-70510 	SWITCH:nsubj
G-70520 	SUB:ADP:for
G-70530 	SUB:ADP:on
G-70540 	SUB:ADP:with
G-70550 	DEL:PART
G-70570 	SUB:ADP:in
G-70580 	DEL:ADP
G-70590 	DEL:AUX
G-70600 	SUB:ADP:on
G-70610 	SUB:ADP:with
G-70620 	DEL:PART
G-70640 	SUB:ADP:in
G-70650 	DEL:ADP
G-70660 	DEL:AUX
G-70670 	SUB:ADP:on
G-70680 	SUB:ADP:with
G-70690 	DEL:PART
G-70710 	SUB:ADP:in
G-70720 	DEL:ADP
G-70730 	DEL:AUX
G-70740 	SUB:ADP:on
G-70750 	SUB:ADP:with
G-70760 	DEL:PART
G-70780 	SUB:ADP:in
G-70790 	DEL:ADP
G-70800 	DEL:AUX
G-70810 	SUB:ADP:on
G-70820 	SUB:ADP:with
G-70830 	DEL:PART
G-70850 	SUB:ADP:on
G-70860 	SUB:ADP:by
G-70870 	SUB:ADP:for
G-70880 	SUB:ADP:on
G-70890 	SUB:ADP:in
G-70900 	SUB:ADP:with
G-70910 	DEL:ADP
G-70920 	DEL:PART
G-70940 	SUB:ADP:on
G-70950 	SUB:ADP:in
G-70960 	SUB:ADP:with
G-70970 	DEL:ADP
G-70980 	DEL:PART
G-71000 	SUB:ADP:on
G-71010 	SUB:ADP:in
G-71020 	SUB:ADP:with
G-71030 	DEL:ADP
G-71040 	SUB:ADP:at
G-71050 	DEL:VERB
G-71060 	SUB:ADP:to
G-71070 	DEL:PART
G-71090 	SUB:ADP:on
G-71100 	SUB:ADP:in
G-71110 	SUB:ADP:with
G-71120 	DEL:ADP
G-71130 	DEL:PART
G-71150 	SUB:ADP:on
G-71160 	SUB:ADP:in
G-71170 	DEL:ADP
G-71180 	SUB:ADP:at
G-71190 	DEL:VERB_PART
G-71200 	SUB:ADP:by
G-71220 	SUB:ADP:in
G-71230 	DEL:ADP
G-71240 	DEL:AUX
G-71250 	SUB:ADP:on
G-71260 	SUB:ADP:with
G-71270 	DEL:PART
G-71290 	SUB:ADP:in
G-71300 	DEL:ADP
G-71310 	DEL:AUX
G-71320 	SUB:ADP:on
G-71330 	SUB:ADP:with
G-71340 	DEL:PART
G-71360 	SUB:ADP:in
G-71370 	DEL:ADP
G-71380 	DEL:AUX
G-71390 	SUB:ADP:on
G-71400 	SUB:ADP:by
G-71410 	SUB:ADP:of
G-71420 	SUB:ADP:in
G-71430 	DEL:ADP
G-71440 	DEL:AUX
G-71450 	SUB:ADP:on
G-71460 	SUB:ADP:with
G-71470 	DEL:PART
G-71490 	SUB:ADP:in
G-71500 	DEL:ADP
G-71510 	DEL:AUX
G-71520 	SUB:ADP:on
G-71530 	SUB:ADP:with
G-71540 	DEL:ADP
G-71550 	SUB:ADP:at
G-71560 	DEL:VERB
G-71570 	SUB:ADP:to
G-71580 	DEL:PART
G-71600 	SUB:ADP:on
G-71610 	SUB:ADP:in
G-71620 	SUB:ADP:with
G-71630 	DEL:ADP
G-71640 	DEL:PART
G-71660 	SUB:ADP:on
G-71670 	SUB:ADP:in
G-71680 	SUB:ADP:with
G-71690 	DEL:ADP
G-71700 	DEL:PART
G-71720 	SUB:ADP:on
G-71730 	SUB:ADP:in
G-71740 	SUB:ADP:for
G-71750 	SUB:ADP:of
G-71760 	SUB:ADP:in
G-71770 	SUB:ADP:with
G-71780 	DEL:ADP
G-71790 	DEL:PART
G-71810 	SUB:ADP:on
G-71820 	SUB:ADP:in
G-71830 	SUB:ADP:with
G-71840 	DEL:ADP
G-71850 	DEL:PART
G-71870 	SUB:ADP:in
G-71880 	SUB:ADP:for
G-71890 	SUB:ADP:to
G-71900 	SUB:ADP:with
G-71910 	DEL:PART
G-71930 	SUB:ADP:in
G-71940 	DEL:ADP
G-71950 	DEL:AUX
G-71960 	SUB:ADP:on
G-71970 	SUB:ADP:with
G-71980 	DEL:PART
G-72000 	SUB:ADP:in
G-72010 	DEL:ADP
G-72020 	DEL:AUX
G-72030 	SUB:ADP:on
G-72040 	SUB:ADP:with
G-72050 	DEL:PART
G-72070 	SUB:ADP:in
G-72080 	DEL:ADP
G-72090 	SUB:ADP:at
G-72100 	DEL:VERB_PART
G-72110 	SUB:ADP:by
G-72130 	SUB:ADP:in
G-72140 	DEL:ADP
G-72150 	DEL:AUX
G-72160 	SUB:ADP:on
G-72170 	SUB:ADP:with
G-72180 	DEL:PART
G-72200 	SUB:ADP:in
G-72210 	DEL:ADP
G-72220 	DEL:AUX
G-72230 	SUB:ADP:on
G-72240 	SUB:ADP:with
G-72250 	SUB:ADP:of
G-72260 	DEL:VERB
G-72270 	SUB:ADP:to
G-72280 	DEL:AUX
G-72290 	SUB:ADP:on
G-72300 	SUB:ADP:with
G-72310 	DEL:PART
G-72330 	SUB:ADP:in
G-72340 	DEL:ADP
G-72350 	DEL:AUX
G-72360 	SUB:ADP:on
G-72370 	SUB:ADP:with
G-72380 	DEL:PART
G-72400 	SUB:ADP:in
G-72410 	DEL:ADP
G-72420 	DEL:AUX
G-72430 	SUB:ADP:on
G-72440 	SUB:ADP:with
G-72450 	DEL:PART
G-72460 	DEL:ADP
G-72470 	SWITCH:nsubj
G-72480 	SUB:ADP:for
G-72490 	SUB:ADP:on
G-72500 	SUB:ADP:with
G-72510 	DEL:PART
G-72530 	SUB:ADP:in
G-72540 	DEL:ADP
G-72550 	DEL:AUX
G-72560 	SUB:ADP:on
G-72570 	SUB:ADP:with
G-72580 	DEL:PART
G-72600 	SUB:ADP:in
G-72610 	DEL:ADP
G-72620 	SUB:ADP:at
G-72630 	DEL:VERB_PART
G-72640 	SUB:ADP:by
G-72660 	SUB:ADP:in
G-72670 	DEL:ADP
G-72680 	DEL:AUX
G-72690 	SUB:ADP:on
G-72700 	SUB:ADP:with
G-72710 	DEL:PART
G-72730 	SUB:ADP:in
G-72740 	DEL:ADP
G-72750 	DEL:AUX
G-72760 	SUB:ADP:on
G-72770 	SUB:ADP:with
G-72780 	DEL:PART
G-72800 	SUB:ADP:in
G-72810 	DEL:ADP
G-72820 	DEL:AUX
G-72830 	SUB:ADP:on
G-72840 	SUB:ADP:by
G-72850 	SUB:ADP:of
G-72860 	SUB:ADP:in
G-72870 	DEL:ADP
G-72880 	DEL:AUX
G-72890 	SUB:ADP:on
G-72900 	SUB:ADP:with
G-72910 	DEL:PART
G-72930 	SUB:ADP:in
G-72940 	DEL:ADP
G-72950 	DEL:AUX
G-72960 	SUB:ADP:on
G-72970 	SUB:ADP:with
G-72980 	DEL:AUX
G-72990 	SUB:ADP:for
G-73000 	SUB:ADP:in
G-73010 	SUB:ADP:of
G-73020 	SUB:ADP:with
G-73030 	SUB:ADP:at
G-73040 	SUB:ADP:to
G-73050 	DEL:ADP
G-73060 	DEL:VERB
G-73070 	DEL:AUX
G-73090 	SUB:ADP:by
G-73100 	SUB:ADP:on
G-73110 	SUB:ADP:for
G-73120 	SWITCH:nsubj
G-73130 	SUB:ADP:in
G-73140 	SUB:ADP:to
G-73150 	DEL:VERB_PART
G-73160 	SUB:ADP:by
G-73170 	SUB:ADP:with
G-73180 	DEL:VERB
G-73190 	SWITCH:nsubj
G-73200 	SUB:ADP:for
G-73210 	SUB:ADP:with
G-73220 	SUB:ADP:to
G-73230 	DEL:VERB
G-73240 	DEL:VERB_PART
G-73250 	SUB:ADP:by
G-73260 	SUB:ADP:for
G-73270 	SUB:ADP:of
G-73280 	DEL:VERB
G-73290 	SWITCH:nsubj
G-73300 	SUB:ADP:in
G-73310 	SUB:ADP:to
G-73320 	DEL:VERB_PART
G-73330 	SUB:ADP:by
G-73340 	SUB:ADP:of
G-73350 	DEL:VERB
G-73360 	SWITCH:nsubj
G-73370 	SUB:ADP:in
G-73380 	SUB:ADP:to
G-73390 	DEL:VERB_PART
G-73400 	SUB:ADP:by
G-73410 	SUB:ADP:with
G-73420 	DEL:VERB
G-73430 	SWITCH:nsubj
G-73440 	SUB:ADP:for
G-73450 	SUB:ADP:with
G-73460 	SUB:ADP:to
G-73470 	DEL:VERB
G-73480 	DEL:AUX
G-73490 	SUB:ADP:by
G-73500 	SUB:ADP:for
G-73510 	SUB:ADP:of
G-73520 	DEL:AUX
G-73530 	SUB:ADP:in
G-73540 	SUB:ADP:of
G-73550 	SUB:ADP:with
G-73560 	SUB:ADP:at
G-73570 	SUB:ADP:to
G-73580 	DEL:ADP
G-73590 	DEL:VERB
G-73600 	DEL:AUX
G-73620 	SUB:ADP:by
G-73630 	SUB:ADP:on
G-73640 	SUB:ADP:for
G-73650 	SUB:ADP:in
G-73670 	SUB:ADP:of
G-73680 	DEL:ADP
G-73690 	DEL:AUX
G-73700 	SUB:ADP:on
G-73710 	SUB:ADP:at
G-73720 	DEL:PART
G-73740 	SUB:ADP:in
G-73750 	SUB:ADP:at
G-73760 	DEL:ADP
G-73770 	DEL:PART
G-73790 	SUB:ADP:on
G-73800 	SUB:ADP:in
G-73810 	SUB:ADP:at
G-73820 	DEL:PART
G-73840 	SUB:ADP:of
G-73850 	DEL:ADP
G-73860 	DEL:AUX
G-73870 	SUB:ADP:on
G-73880 	SUB:ADP:at
G-73890 	DEL:PART
G-73910 	SUB:ADP:of
G-73920 	DEL:ADP
G-73930 	DEL:AUX
G-73940 	SUB:ADP:on
G-73950 	SUB:ADP:at
G-73960 	DEL:PART
G-73980 	SUB:ADP:in
G-73990 	SUB:ADP:at
G-74000 	DEL:ADP
G-74010 	DEL:PART
G-74030 	SUB:ADP:on
G-74040 	SUB:ADP:in
G-74050 	SUB:ADP:at
G-74060 	DEL:AUX
G-74070 	SUB:ADP:for
G-74080 	SUB:ADP:in
G-74090 	SUB:ADP:of
G-74100 	SUB:ADP:with
G-74110 	SUB:ADP:at
G-74120 	SUB:ADP:to
G-74130 	DEL:ADP
G-74140 	DEL:VERB
G-74150 	DEL:AUX
G-74170 	SUB:ADP:by
G-74180 	SUB:ADP:on
G-74190 	SUB:ADP:for
G-74200 	SWITCH:nsubj
G-74210 	SUB:ADP:in
G-74220 	SUB:ADP:to
G-74230 	DEL:VERB_PART
G-74240 	SUB:ADP:by
G-74250 	SUB:ADP:with
G-74260 	DEL:VERB
G-74270 	SWITCH:nsubj
G-74280 	SUB:ADP:for
G-74290 	SUB:ADP:with
G-74300 	SUB:ADP:to
G-74310 	DEL:VERB
G-74320 	DEL:VERB_PART
G-74330 	SUB:ADP:by
G-74340 	SUB:ADP:for
G-74350 	SUB:ADP:of
G-74360 	DEL:VERB
G-74370 	SWITCH:nsubj
G-74380 	SUB:ADP:in
G-74390 	SUB:ADP:to
G-74400 	DEL:VERB_PART
G-74410 	SUB:ADP:by
G-74420 	SUB:ADP:of
G-74430 	DEL:VERB
G-74440 	SWITCH:nsubj
G-74450 	SUB:ADP:in
G-74460 	SUB:ADP:to
G-74470 	DEL:VERB_PART
G-74480 	SUB:ADP:by
G-74490 	SUB:ADP:with
G-74500 	DEL:VERB
G-74510 	SWITCH:nsubj
G-74520 	SUB:ADP:for
G-74530 	SUB:ADP:with
G-74540 	SUB:ADP:to
G-74550 	DEL:VERB
G-74560 	DEL:AUX
G-74570 	SUB:ADP:by
G-74580 	SUB:ADP:for
G-74590 	SUB:ADP:of
G-74610 	DEL:VERB
G-74620 	DEL:DET
G-74630 	DEL:AUX
G-74640 	DEL:VERB
G-74650 	DEL:VERB
G-74670 	DEL:VERB
G-74690 	SUB:ADP:an
G-74700 	DEL:VERB
G-74720 	DEL:DET
G-74730 	DEL:AUX
G-74740 	SUB:ADP:an
G-74750 	DEL:VERB
G-74770 	DEL:AUX
G-74780 	DEL:AUX
G-74790 	DEL:AUX
G-74800 	DEL:AUX
G-74810 	DEL:AUX
G-74820 	SUB:ADP:a
G-74850 	DEL:AUX
G-74870 	SUB:ADP:an
G-74880 	DEL:VERB
G-74900 	SUB:ADP:an
G-74910 	DEL:AUX
G-74920 	SUB:ADP:a
G-74930 	DEL:VERB
G-74950 	SUB:ADP:an
G-74960 	DEL:VERB
G-74970 	SUB:ADP:a
G-74980 	DEL:VERB
G-75010 	SWITCH:nsubj
G-75020 	DEL:AUX
G-75040 	DEL:VERB
G-75050 	SUB:ADP:a
G-75060 	DEL:VERB
G-75070 	SUB:ADP:a
G-75080 	SUB:ADP:a
G-75090 	SWITCH:nsubj
G-75100 	SWITCH:nsubj
G-75110 	DEL:DET
G-75130 	DEL:VERB
G-75150 	SUB:ADP:an
G-75160 	SWITCH:nsubj
G-75170 	DEL:DET
G-75180 	SUB:ADP:a
G-75190 	DEL:AUX
G-75200 	DEL:AUX
G-75210 	DEL:AUX
G-75220 	SUB:ADP:a
G-75250 	SUB:ADP:an
G-75260 	DEL:VERB
G-75280 	SUB:ADP:an
G-75290 	DEL:VERB
G-75310 	SUB:ADP:an
G-75320 	DEL:VERB
G-75350 	DEL:VERB
G-75360 	SUB:ADP:a
G-75370 	DEL:AUX
G-75380 	SUB:ADP:an
G-75390 	SUB:ADP:a
G-75410 	SWITCH:nsubj
G-75420 	DEL:AUX
G-75430 	SUB:ADP:an
G-75440 	SUB:ADP:a
G-75460 	SWITCH:nsubj
G-75470 	SUB:ADP:an
G-75480 	SUB:ADP:an
G-75490 	DEL:VERB
G-75510 	SUB:ADP:an
G-75520 	DEL:VERB
G-75540 	SUB:ADP:a
G-75550 	DEL:VERB
G-75560 	DEL:VERB
G-75570 	DEL:VERB
G-75580 	SUB:ADP:a
G-75600 	DEL:DET
G-75610 	DEL:VERB
G-75620 	SUB:ADP:a
G-75630 	DEL:AUX
G-75650 	DEL:VERB
G-75660 	DEL:VERB
G-75670 	DEL:DET
G-75690 	DEL:VERB
G-75700 	DEL:DET
G-75720 	DEL:VERB
G-75730 	DEL:VERB
G-75740 	SUB:ADP:an
G-75760 	DEL:VERB
G-75770 	DEL:VERB_PART
G-75780 	DEL:PART
G-75790 	DEL:VERB
G-75800 	DEL:VERB
G-75810 	DEL:VERB
G-75820 	DEL:DET
G-75830 	SUB:ADP:an
G-75840 	SUB:ADP:a
G-75850 	SWITCH:nsubj
G-75860 	SUB:ADP:an
G-75870 	SUB:ADP:a
G-75880 	DEL:VERB
G-75900 	DEL:VERB
G-75910 	SUB:ADP:a
G-75920 	SUB:ADP:an
G-75930 	DEL:DET
G-75940 	DEL:VERB
G-75960 	DEL:VERB
G-75970 	DEL:VERB
G-75990 	DEL:VERB
G-76000 	SWITCH:nsubj
G-76010 	DEL:VERB
G-76030 	DEL:VERB
G-76040 	SUB:ADP:a
G-76060 	SWITCH:nsubj
G-76080 	SUB:ADP:a
G-76090 	DEL:DET
G-76100 	SUB:ADP:a
G-76120 	DEL:PART
G-76130 	DEL:VERB
G-76140 	DEL:VERB
G-76160 	DEL:AUX
G-76170 	DEL:DET
G-76180 	SWITCH:nsubj
G-76190 	SUB:ADP:a
G-76210 	DEL:AUX
G-76220 	DEL:PART
G-76230 	DEL:PART
G-76240 	DEL:PART
G-76250 	DEL:PART
G-76260 	DEL:PART
G-76290 	DEL:AUX
G-76300 	DEL:DET
G-76310 	SUB:ADP:a
G-76320 	SUB:ADP:a
G-76330 	SUB:ADP:a
G-76340 	SUB:ADP:a
G-76350 	SUB:ADP:a
G-76360 	SWITCH:nsubj
G-76370 	DEL:VERB
G-76380 	SUB:ADP:a
G-76390 	DEL:VERB
G-76400 	SUB:ADP:an
G-76410 	SUB:ADP:a
G-76420 	DEL:VERB
G-76430 	SUB:ADP:for
G-76440 	DEL:ADP
G-76450 	SUB:ADP:a
G-76460 	SUB:ADP:for
G-76470 	DEL:ADP
G-76480 	SUB:ADP:a
G-76490 	SUB:ADP:for
G-76500 	DEL:ADP
G-76510 	SUB:ADP:a
G-76520 	SUB:ADP:for
G-76530 	DEL:ADP
G-76540 	SUB:ADP:a
G-76550 	SUB:ADP:of
G-76560 	DEL:AUX
G-76570 	SUB:ADP:on
G-76580 	DEL:VERB
G-76590 	SUB:ADP:an
G-76600 	SUB:ADP:at
G-76610 	SWITCH:nsubj
G-76620 	SUB:ADP:for
G-76630 	DEL:PART
G-76640 	DEL:DET
G-76650 	SUB:ADP:to
G-76670 	SUB:ADP:in
G-76680 	DEL:VERB_PART
G-76690 	SUB:ADP:by
G-76700 	DEL:ADP
G-76710 	SUB:ADP:a
G-76720 	SUB:ADP:of
G-76730 	DEL:AUX
G-76740 	SUB:ADP:on
G-76750 	DEL:VERB
G-76760 	SUB:ADP:an
G-76770 	SUB:ADP:with
G-76780 	SWITCH:nsubj
G-76790 	SUB:ADP:for
G-76800 	DEL:PART
G-76810 	DEL:DET
G-76820 	SUB:ADP:of
G-76830 	SUB:ADP:with
G-76840 	SUB:ADP:at
G-76850 	SUB:ADP:to
G-76860 	DEL:ADP
G-76870 	DEL:VERB
G-76880 	DEL:AUX
G-76900 	SUB:ADP:on
G-76910 	SUB:ADP:on
G-76920 	SUB:ADP:for
G-76930 	SUB:ADP:in
G-76940 	SUB:ADP:of
G-76950 	SUB:ADP:at
G-76960 	SUB:ADP:to
G-76970 	DEL:ADP
G-76980 	DEL:VERB
G-76990 	DEL:AUX
G-77010 	SUB:ADP:on
G-77020 	SUB:ADP:for
G-77030 	SUB:ADP:in
G-77040 	SUB:ADP:of
G-77050 	SUB:ADP:with
G-77060 	SUB:ADP:at
G-77070 	SUB:ADP:to
G-77080 	DEL:ADP
G-77090 	DEL:VERB
G-77100 	DEL:AUX
G-77120 	SUB:ADP:by
G-77130 	SUB:ADP:on
G-77140 	SUB:ADP:for
G-77150 	SUB:ADP:in
G-77160 	SUB:ADP:of
G-77170 	DEL:VERB
G-77190 	SWITCH:nsubj
G-77200 	SUB:ADP:in
G-77210 	SUB:ADP:to
G-77220 	DEL:VERB_PART
G-77230 	SUB:ADP:on
G-77240 	SUB:ADP:with
G-77250 	DEL:VERB
G-77260 	SWITCH:nsubj
G-77270 	SUB:ADP:in
G-77280 	SUB:ADP:to
G-77290 	DEL:VERB_PART
G-77300 	SUB:ADP:on
G-77310 	SUB:ADP:of
G-77320 	DEL:VERB
G-77330 	SWITCH:nsubj
G-77340 	SUB:ADP:for
G-77350 	SUB:ADP:to
G-77360 	DEL:VERB_PART
G-77370 	SUB:ADP:by
G-77380 	SUB:ADP:of
G-77390 	DEL:VERB
G-77400 	SWITCH:nsubj
G-77410 	SUB:ADP:for
G-77420 	SUB:ADP:with
G-77430 	SUB:ADP:to
G-77440 	DEL:VERB
G-77450 	DEL:VERB_PART
G-77460 	SUB:ADP:on
G-77470 	SUB:ADP:in
G-77480 	SUB:ADP:with
G-77490 	SUB:ADP:to
G-77500 	DEL:VERB
G-77510 	DEL:VERB_PART
G-77520 	SUB:ADP:by
G-77530 	SUB:ADP:for
G-77540 	SUB:ADP:of
G-77550 	SUB:ADP:to
G-77560 	DEL:VERB
G-77570 	DEL:VERB_PART
G-77580 	SUB:ADP:by
G-77590 	SUB:ADP:for
G-77600 	SUB:ADP:of
G-77610 	SUB:ADP:to
G-77620 	DEL:VERB
G-77630 	SWITCH:nsubj
G-77640 	SUB:ADP:on
G-77650 	SUB:ADP:in
G-77660 	SUB:ADP:with
G-77670 	SUB:ADP:to
G-77680 	DEL:VERB
G-77690 	SWITCH:nsubj
G-77700 	SUB:ADP:on
G-77710 	SUB:ADP:for
G-77720 	SUB:ADP:of
G-77730 	SUB:ADP:to
G-77740 	DEL:VERB
G-77750 	SWITCH:nsubj
G-77760 	SUB:ADP:by
G-77770 	SUB:ADP:for
G-77780 	SUB:ADP:of
G-77790 	SUB:ADP:to
G-77800 	DEL:VERB
G-77810 	DEL:VERB_PART
G-77820 	SUB:ADP:on
G-77830 	SUB:ADP:in
G-77840 	SUB:ADP:with
G-77850 	SUB:ADP:to
G-77860 	DEL:VERB
G-77870 	DEL:VERB_PART
G-77880 	SUB:ADP:on
G-77890 	SUB:ADP:in
G-77900 	SUB:ADP:of
G-77910 	SUB:ADP:to
G-77920 	DEL:VERB
G-77930 	DEL:VERB_PART
G-77940 	SUB:ADP:by
G-77950 	SUB:ADP:for
G-77960 	SUB:ADP:of
G-77970 	SUB:ADP:to
G-77980 	DEL:VERB
G-77990 	SWITCH:nsubj
G-78000 	SUB:ADP:in
G-78010 	SUB:ADP:to
G-78020 	DEL:VERB_PART
G-78030 	SUB:ADP:on
G-78040 	SUB:ADP:with
G-78050 	DEL:VERB
G-78060 	SWITCH:nsubj
G-78070 	SUB:ADP:in
G-78080 	SUB:ADP:to
G-78090 	DEL:VERB_PART
G-78100 	SUB:ADP:on
G-78110 	SUB:ADP:of
G-78120 	DEL:VERB
G-78130 	SWITCH:nsubj
G-78140 	SUB:ADP:for
G-78150 	SUB:ADP:to
G-78160 	DEL:VERB_PART
G-78170 	SUB:ADP:by
G-78180 	SUB:ADP:of
G-78190 	DEL:VERB
